,Country,Time,Actual_Net_Migration,Predicted_Net_Migration
18630,St. Vincent and the Grenadines,2046,-0.2,-0.20285043306753064
18631,St. Vincent and the Grenadines,2047,-0.2,-0.20287390128054547
18632,St. Vincent and the Grenadines,2048,-0.2,-0.19588952421459796
18633,St. Vincent and the Grenadines,2049,-0.2,-0.20091387302760286
18634,St. Vincent and the Grenadines,2050,-0.2,-0.20293538528576316
18635,Sudan,2021,-15.223,-15.223521387679694
18636,Sudan,2022,-9.999,-10.00599732438213
18637,Sudan,2023,-9.999,-9.988925388734316
18638,Sudan,2024,-9.999,-10.011864836069954
18639,Sudan,2025,-9.999,-10.002801314591125
18640,Sudan,2026,-9.999,-9.997869215706245
18641,Sudan,2027,-9.999,-10.002940130535608
18642,Sudan,2028,-9.999,-10.008004003910516
18643,Sudan,2029,-9.999,-9.993498993274054
18644,Sudan,2030,-9.999,-9.999657116810015
18645,Sudan,2031,-9.999,-10.00312827120949
18646,Sudan,2032,-9.999,-10.001131545973108
18647,Sudan,2033,-9.999,-9.999130006444583
18648,Sudan,2034,-9.999,-10.002124551638236
18649,Sudan,2035,-9.999,-10.002110815543697
18650,Sudan,2036,-9.999,-10.00008683481268
18651,Sudan,2037,-9.999,-10.001621496708504
18652,Sudan,2038,-9.999,-10.010596770484034
18653,Sudan,2039,-9.999,-9.990002009261564
18654,Sudan,2040,-9.999,-10.01397128033993
18655,Sudan,2041,-9.999,-10.000937445452541
18656,Sudan,2042,-9.999,-9.997344970117975
18657,Sudan,2043,-9.999,-9.998888136889965
18658,Sudan,2044,-9.999,-9.99931011235561
18659,Sudan,2045,-9.999,-10.000857503176094
18660,Sudan,2046,-9.999,-10.007292777968805
18661,Sudan,2047,-9.999,-10.000855154639538
18662,Sudan,2048,-9.999,-9.99986863984764
18663,Sudan,2049,-9.999,-9.99833741708744
18664,Sudan,2050,-9.999,-9.999933858606612
18665,Suriname,2021,-0.492,-0.5005325833885851
18666,Suriname,2022,-1.0,-0.9892653713367787
18667,Suriname,2023,-1.0,-1.0071577698105367
18668,Suriname,2024,-1.0,-1.004502109513716
18669,Suriname,2025,-1.0,-0.9919615462127624
18670,Suriname,2026,-1.0,-1.0104188711388
18671,Suriname,2027,-1.0,-0.9877801836072195
18672,Suriname,2028,-1.0,-1.0037641888244282
18673,Suriname,2029,-1.0,-1.0027899529939197
18674,Suriname,2030,-1.0,-0.9944009675517309
18675,Suriname,2031,-1.0,-1.0054319568217316
18676,Suriname,2032,-1.0,-1.0008726782065132
18677,Suriname,2033,-1.0,-1.0002856706475782
18678,Suriname,2034,-1.0,-1.0067994418491113
18679,Suriname,2035,-1.0,-1.0027543577429374
18680,Suriname,2036,-1.0,-0.9901829324606337
18681,Suriname,2037,-1.0,-1.002727683491889
18682,Suriname,2038,-1.0,-1.0047409638114233
18683,Suriname,2039,-1.0,-1.0015065546259485
18684,Suriname,2040,-1.0,-1.0001420246946353
18685,Suriname,2041,-1.0,-0.9992345374093092
18686,Suriname,2042,-1.0,-1.0153113306842416
18687,Suriname,2043,-1.0,-0.9874081289213033
18688,Suriname,2044,-1.0,-1.003045585112228
18689,Suriname,2045,-1.0,-0.997545437228742
18690,Suriname,2046,-1.0,-1.0086051383090826
18691,Suriname,2047,-1.0,-0.9932244000665174
18692,Suriname,2048,-1.0,-1.0057221465788977
18693,Suriname,2049,-1.0,-1.0017847830978206
18694,Suriname,2050,-1.0,-0.9978430916176371
18695,Sweden,2021,80.097,80.09961173866947
18696,Sweden,2022,39.998,40.00432303114381
18697,Sweden,2023,39.998,39.99385656579727
18698,Sweden,2024,39.998,39.99886207444757
18699,Sweden,2025,39.998,39.99084028625988
18700,Sweden,2026,39.998,39.989851275385526
18701,Sweden,2027,39.998,40.00084765757016
18702,Sweden,2028,39.998,40.00471022267433
18703,Sweden,2029,39.998,39.98969996410834
18704,Sweden,2030,39.998,40.003686786238156
18705,Sweden,2031,39.998,39.99868881220329
18706,Sweden,2032,39.998,39.995688403612874
18707,Sweden,2033,39.998,39.98768968512858
18708,Sweden,2034,39.998,40.00168363328821
18709,Sweden,2035,39.998,40.003242231148626
18710,Sweden,2036,39.998,40.00268916489631
18711,Sweden,2037,39.998,39.995684740246396
18712,Sweden,2038,39.998,39.99111982754183
18713,Sweden,2039,39.998,40.00667803794756
18714,Sweden,2040,39.998,39.99068302953264
18715,Sweden,2041,39.998,39.992688547665566
18716,Sweden,2042,39.998,40.00166920863623
18717,Sweden,2043,39.998,40.00067621741481
18718,Sweden,2044,39.998,40.00465050808524
18719,Sweden,2045,39.998,39.97606015611127
18720,Sweden,2046,39.998,40.007161235447256
18721,Sweden,2047,39.998,40.001138118789385
18722,Sweden,2048,39.998,40.007536560719295
18723,Sweden,2049,39.998,39.98252611124904
18724,Sweden,2050,39.998,39.995507779308205
18725,Switzerland,2021,23.872,23.87038741628961
18726,Switzerland,2022,39.998,39.99375336914719
18727,Switzerland,2023,39.998,39.99571862018978
18728,Switzerland,2024,39.998,40.00568655837754
18729,Switzerland,2025,39.998,40.00166131771773
18730,Switzerland,2026,39.998,39.98661748035426
18731,Switzerland,2027,39.998,40.00361302601906
18732,Switzerland,2028,39.998,40.00460770982346
18733,Switzerland,2029,39.998,39.99138768058024
18734,Switzerland,2030,39.998,39.991787196868124
18735,Switzerland,2031,39.998,39.99376482167411
18736,Switzerland,2032,39.998,40.00287311877326
18737,Switzerland,2033,39.998,39.998308808738095
18738,Switzerland,2034,39.998,39.99172428346929
18739,Switzerland,2035,39.998,39.994288863914875
18740,Switzerland,2036,39.998,39.99927026015807
18741,Switzerland,2037,39.998,39.99326149241781
18742,Switzerland,2038,39.998,39.99668878581229
18743,Switzerland,2039,39.998,39.99723385983607
18744,Switzerland,2040,39.998,40.00722115322793
18745,Switzerland,2041,39.998,39.989233352611045
18746,Switzerland,2042,39.998,39.99865181022126
18747,Switzerland,2043,39.998,39.997231327446855
18748,Switzerland,2044,39.998,39.99723629954444
18749,Switzerland,2045,39.998,39.997242376877324
18750,Switzerland,2046,39.998,39.99679092019514
18751,Switzerland,2047,39.998,39.984261372902644
18752,Switzerland,2048,39.998,40.00727568088496
18753,Switzerland,2049,39.998,40.00130173936255
18754,Switzerland,2050,39.998,39.99531546089316
18755,Syrian Arab Republic,2021,212.187,212.18818845537965
18756,Syrian Arab Republic,2022,734.304,734.3079672721137
18757,Syrian Arab Republic,2023,757.103,757.1102371801055
18758,Syrian Arab Republic,2024,699.132,699.1265203028507
18759,Syrian Arab Republic,2025,601.965,601.9753905475575
18760,Syrian Arab Republic,2026,492.18,492.181704413449
18761,Syrian Arab Republic,2027,396.354,396.35605708495797
18762,Syrian Arab Republic,2028,330.728,330.72718484146924
18763,Syrian Arab Republic,2029,255.294,255.2911064997032
18764,Syrian Arab Republic,2030,174.636,174.64457037663126
18765,Syrian Arab Republic,2031,103.165,103.16107619770392
18766,Syrian Arab Republic,2032,55.292,55.286157882427034
18767,Syrian Arab Republic,2033,38.94,38.93954539621966
18768,Syrian Arab Republic,2034,25.202,25.194376353380722
18769,Syrian Arab Republic,2035,10.816,10.812190183956147
18770,Syrian Arab Republic,2036,-1.478,-1.4789904489956285
18771,Syrian Arab Republic,2037,-8.938,-8.94313771968274
18772,Syrian Arab Republic,2038,-9.999,-10.002812691646742
18773,Syrian Arab Republic,2039,-9.999,-9.99192089535979
18774,Syrian Arab Republic,2040,-9.999,-10.00400549755098
18775,Syrian Arab Republic,2041,-9.999,-10.005534382927408
18776,Syrian Arab Republic,2042,-9.999,-9.983598783621817
18777,Syrian Arab Republic,2043,-9.999,-10.017662647097245
18778,Syrian Arab Republic,2044,-9.999,-9.998707685528714
18779,Syrian Arab Republic,2045,-9.999,-9.998748207845685
18780,Syrian Arab Republic,2046,-9.999,-10.009776975892489
18781,Syrian Arab Republic,2047,-9.999,-10.002224066398012
18782,Syrian Arab Republic,2048,-9.999,-9.993785166528316
18783,Syrian Arab Republic,2049,-9.999,-10.007767826908385
18784,Syrian Arab Republic,2050,-9.999,-10.00174321983183
18785,Tajikistan,2021,-3.564,-3.5598205277737933
18786,Tajikistan,2022,-19.999,-19.99463939514138
18787,Tajikistan,2023,-19.999,-20.010974267629972
18788,Tajikistan,2024,-19.999,-19.993599006948017
18789,Tajikistan,2025,-19.999,-20.000746948087837
18790,Tajikistan,2026,-19.999,-20.00639092250308
18791,Tajikistan,2027,-19.999,-20.00387209615546
18792,Tajikistan,2028,-19.999,-19.997861970620335
18793,Tajikistan,2029,-19.999,-19.993815613050938
18794,Tajikistan,2030,-19.999,-20.005771227670735
18795,Tajikistan,2031,-19.999,-20.00529457630076
18796,Tajikistan,2032,-19.999,-19.990675410520712
18797,Tajikistan,2033,-19.999,-20.002620533887963
18798,Tajikistan,2034,-19.999,-20.007007064416495
18799,Tajikistan,2035,-19.999,-19.993543683532124
18800,Tajikistan,2036,-19.999,-20.00210224104675
18801,Tajikistan,2037,-19.999,-20.00051974297232
18802,Tajikistan,2038,-19.999,-19.998525056526326
18803,Tajikistan,2039,-19.999,-20.003102763499676
18804,Tajikistan,2040,-19.999,-20.00156945975672
18805,Tajikistan,2041,-19.999,-19.98961018895978
18806,Tajikistan,2042,-19.999,-20.00965403670525
18807,Tajikistan,2043,-19.999,-19.997696985302785
18808,Tajikistan,2044,-19.999,-20.00574351320252
18809,Tajikistan,2045,-19.999,-19.99479173607791
18810,Tajikistan,2046,-19.999,-19.998837919768725
18811,Tajikistan,2047,-19.999,-19.999887677087276
18812,Tajikistan,2048,-19.999,-20.00793604486476
18813,Tajikistan,2049,-19.999,-19.999986753875294
18814,Tajikistan,2050,-19.999,-20.000465043994744
18815,Thailand,2021,1.133,1.1367947752691039
18816,Thailand,2022,18.999,18.999718598658806
18817,Thailand,2023,18.999,18.993711189580903
18818,Thailand,2024,18.999,18.997259613973238
18819,Thailand,2025,18.999,18.99969111900942
18820,Thailand,2026,18.999,18.990684223151664
18821,Thailand,2027,18.999,18.999232861700353
18822,Thailand,2028,18.999,18.99864841320779
18823,Thailand,2029,18.999,19.001624358878704
18824,Thailand,2030,18.999,18.993603032001143
18825,Thailand,2031,18.999,19.004590854272003
18826,Thailand,2032,18.999,18.993569356809644
18827,Thailand,2033,18.999,18.986547043956325
18828,Thailand,2034,18.999,18.995968814207522
18829,Thailand,2035,18.999,19.010071261190333
18830,Thailand,2036,18.999,18.9894981611811
18831,Thailand,2037,18.999,19.000469175261216
18832,Thailand,2038,18.999,18.993437431445475
18833,Thailand,2039,18.999,18.996415968907314
18834,Thailand,2040,18.999,19.001407204075797
18835,Thailand,2041,18.999,19.000401401737918
18836,Thailand,2042,18.999,18.98839441248959
18837,Thailand,2043,18.999,19.010395164025855
18838,Thailand,2044,18.999,18.990401276791633
18839,Thailand,2045,18.999,18.992410406044293
18840,Thailand,2046,18.999,19.011424192318422
18841,Thailand,2047,18.999,18.99143970155629
18842,Thailand,2048,18.999,19.002438231988204
18843,Thailand,2049,18.999,18.98545205090543
18844,Thailand,2050,18.999,18.999028798570496
18845,Timor-Leste,2021,-1.997,-2.003191685712971
18846,Timor-Leste,2022,-5.0,-4.996760205207541
18847,Timor-Leste,2023,-5.0,-4.995751480104097
18848,Timor-Leste,2024,-5.0,-5.007184345089964
18849,Timor-Leste,2025,-5.0,-5.002734350301662
18850,Timor-Leste,2026,-5.0,-4.997733266482498
18851,Timor-Leste,2027,-5.0,-4.991742177162024
18852,Timor-Leste,2028,-5.0,-5.007758895431892
18853,Timor-Leste,2029,-5.0,-4.999779117576068
18854,Timor-Leste,2030,-5.0,-5.001819725382364
18855,Timor-Leste,2031,-5.0,-5.003293409074554
18856,Timor-Leste,2032,-5.0,-4.995908246427824
18857,Timor-Leste,2033,-5.0,-5.014971517994722
18858,Timor-Leste,2034,-5.0,-4.990603042927562
18859,Timor-Leste,2035,-5.0,-5.001112571638823
18860,Timor-Leste,2036,-5.0,-5.003202742061848
18861,Timor-Leste,2037,-5.0,-4.996852867313862
18862,Timor-Leste,2038,-5.0,-5.000382531622445
18863,Timor-Leste,2039,-5.0,-5.00146970133528
18864,Timor-Leste,2040,-5.0,-5.0065634732038635
18865,Timor-Leste,2041,-5.0,-4.9966542864800605
18866,Timor-Leste,2042,-5.0,-5.00574214059825
18867,Timor-Leste,2043,-5.0,-4.993817140650806
18868,Timor-Leste,2044,-5.0,-5.007895542817182
18869,Timor-Leste,2045,-5.0,-5.000967373923474
18870,Timor-Leste,2046,-5.0,-5.004596327598136
18871,Timor-Leste,2047,-5.0,-5.004101241259448
18872,Timor-Leste,2048,-5.0,-4.991162122886955
18873,Timor-Leste,2049,-5.0,-5.002210633925467
18874,Timor-Leste,2050,-5.0,-5.007831897179746
18875,Togo,2021,-0.995,-1.0055588159803055
18876,Togo,2022,-2.0,-2.002026562890117
18877,Togo,2023,-2.0,-1.9880521365453174
18878,Togo,2024,-2.0,-2.0110775216983163
18879,Togo,2025,-2.0,-2.0000936026489318
18880,Togo,2026,-2.0,-2.0041041971652644
18881,Togo,2027,-2.0,-2.005113845024985
18882,Togo,2028,-2.0,-1.9981267149543056
18883,Togo,2029,-2.0,-2.005124349192048
18884,Togo,2030,-2.0,-2.0025778224748985
18885,Togo,2031,-2.0,-1.9961521623150849
18886,Togo,2032,-2.0,-2.0065999267571915
18887,Togo,2033,-2.0,-2.0051752834983825
18888,Togo,2034,-2.0,-1.9977521249044297
18889,Togo,2035,-2.0,-2.0006409218913848
18890,Togo,2036,-2.0,-2.0086652439673442
18891,Togo,2037,-2.0,-1.9948018878452256
18892,Togo,2038,-2.0,-1.9972654783887798
18893,Togo,2039,-2.0,-2.0132856867413595
18894,Togo,2040,-2.0,-1.9988759893150223
18895,Togo,2041,-2.0,-2.0007769752251816
18896,Togo,2042,-2.0,-2.0083678709151345
18897,Togo,2043,-2.0,-1.9863969699360728
18898,Togo,2044,-2.0,-2.0144223936230206
18899,Togo,2045,-2.0,-1.9980085582002456
18900,Togo,2046,-2.0,-1.9964727452420736
18901,Togo,2047,-2.0,-2.0085055577675988
18902,Togo,2048,-2.0,-2.000531072596517
18903,Togo,2049,-2.0,-2.005561693550157
18904,Togo,2050,-2.0,-2.0015848951445956
18905,Tonga,2021,-0.948,-0.9488392723217391
18906,Tonga,2022,-0.8,-0.8008304830933948
18907,Tonga,2023,-0.8,-0.7938247431806327
18908,Tonga,2024,-0.8,-0.8078285258526224
18909,Tonga,2025,-0.8,-0.7938765529534546
18910,Tonga,2026,-0.8,-0.8039032954132376
18911,Tonga,2027,-0.8,-0.800924407933458
18912,Tonga,2028,-0.8,-0.7989494134169233
18913,Tonga,2029,-0.8,-0.8019620162435366
18914,Tonga,2030,-0.8,-0.8019773063932992
18915,Tonga,2031,-0.8,-0.795439304683838
18916,Tonga,2032,-0.8,-0.8059490178638453
18917,Tonga,2033,-0.8,-0.8039274978756452
18918,Tonga,2034,-0.8,-0.7975496355150443
18919,Tonga,2035,-0.8,-0.8020278990797396
18920,Tonga,2036,-0.8,-0.8040610631392955
18921,Tonga,2037,-0.8,-0.7921075233528195
18922,Tonga,2038,-0.8,-0.8021273295699187
18923,Tonga,2039,-0.8,-0.804155634759252
18924,Tonga,2040,-0.8,-0.7936212978071364
18925,Tonga,2041,-0.8,-0.805225255609156
18926,Tonga,2042,-0.8,-0.7993075071539695
18927,Tonga,2043,-0.8,-0.8073602305970602
18928,Tonga,2044,-0.8,-0.7979118351701333
18929,Tonga,2045,-0.8,-0.8111748326038993
18930,Tonga,2046,-0.8,-0.7941768900323252
18931,Tonga,2047,-0.8,-0.8018248776634593
18932,Tonga,2048,-0.8,-0.8038657462390882
18933,Tonga,2049,-0.8,-0.8061048821835236
18934,Tonga,2050,-0.8,-0.7971795265623256
18935,Trinidad and Tobago,2021,2.632,2.6392657875991343
18936,Trinidad and Tobago,2022,-0.8,-0.807569137019679
18937,Trinidad and Tobago,2023,-0.8,-0.7936596621095304
18938,Trinidad and Tobago,2024,-0.8,-0.801753419610334
18939,Trinidad and Tobago,2025,-0.8,-0.8018218964284548
18940,Trinidad and Tobago,2026,-0.8,-0.8118741291840484
18941,Trinidad and Tobago,2027,-0.8,-0.798934964562993
18942,Trinidad and Tobago,2028,-0.8,-0.795532445605753
18943,Trinidad and Tobago,2029,-0.8,-0.813990763290836
18944,Trinidad and Tobago,2030,-0.8,-0.7939957893729278
18945,Trinidad and Tobago,2031,-0.8,-0.7964415294650108
18946,Trinidad and Tobago,2032,-0.8,-0.8089967123423615
18947,Trinidad and Tobago,2033,-0.8,-0.8015391236487278
18948,Trinidad and Tobago,2034,-0.8,-0.8019385867441434
18949,Trinidad and Tobago,2035,-0.8,-0.802908568693395
18950,Trinidad and Tobago,2036,-0.8,-0.8008803014512184
18951,Trinidad and Tobago,2037,-0.8,-0.7978496396704523
18952,Trinidad and Tobago,2038,-0.8,-0.8088236854576201
18953,Trinidad and Tobago,2039,-0.8,-0.8087998916274008
18954,Trinidad and Tobago,2040,-0.8,-0.7927794319893866
18955,Trinidad and Tobago,2041,-0.8,-0.8042063404427342
18956,Trinidad and Tobago,2042,-0.8,-0.7962070399425744
18957,Trinidad and Tobago,2043,-0.8,-0.8047971018796171
18958,Trinidad and Tobago,2044,-0.8,-0.805817731056495
18959,Trinidad and Tobago,2045,-0.8,-0.7978142832805991
18960,Trinidad and Tobago,2046,-0.8,-0.802228050583261
18961,Trinidad and Tobago,2047,-0.8,-0.7962133971367392
18962,Trinidad and Tobago,2048,-0.8,-0.8097763787536078
18963,Trinidad and Tobago,2049,-0.8,-0.7957926542359344
18964,Trinidad and Tobago,2050,-0.8,-0.8118060564048295
18965,Tunisia,2021,-9.189,-9.18731626481283
18966,Tunisia,2022,-4.0,-4.003643793224541
18967,Tunisia,2023,-4.0,-4.004085534806305
18968,Tunisia,2024,-4.0,-3.9981191053891476
18969,Tunisia,2025,-4.0,-4.009580173674638
18970,Tunisia,2026,-4.0,-3.9967292767930744
18971,Tunisia,2027,-4.0,-4.000632626917664
18972,Tunisia,2028,-4.0,-4.0052082951075905
18973,Tunisia,2029,-4.0,-3.99879818495565
18974,Tunisia,2030,-4.0,-3.998246510914164
18975,Tunisia,2031,-4.0,-4.0106849529212445
18976,Tunisia,2032,-4.0,-4.000239332169516
18977,Tunisia,2033,-4.0,-4.002228200956077
18978,Tunisia,2034,-4.0,-3.9989502798183705
18979,Tunisia,2035,-4.0,-4.006063512594652
18980,Tunisia,2036,-4.0,-4.004472463285548
18981,Tunisia,2037,-4.0,-3.9984221054333307
18982,Tunisia,2038,-4.0,-3.998370025809477
18983,Tunisia,2039,-4.0,-4.012316138889696
18984,Tunisia,2040,-4.0,-3.9922456238197017
18985,Tunisia,2041,-4.0,-4.002180293356682
18986,Tunisia,2042,-4.0,-4.001677504903316
18987,Tunisia,2043,-4.0,-3.9940620627081977
18988,Tunisia,2044,-4.0,-4.009008564797269
18989,Tunisia,2045,-4.0,-4.009960212740122
18990,Tunisia,2046,-4.0,-3.9954864681524644
18991,Tunisia,2047,-4.0,-4.002901786476857
18992,Tunisia,2048,-4.0,-4.002881517652161
18993,Tunisia,2049,-4.0,-3.995866043794591
18994,Tunisia,2050,-4.0,-3.9998670463419006
18995,Turkiye,2021,-69.729,-69.72899527283624
18996,Turkiye,2022,-301.586,-301.5909658913623
18997,Turkiye,2023,-318.067,-318.07609861063077
18998,Turkiye,2024,-303.414,-303.4164612819893
18999,Turkiye,2025,-277.549,-277.5568761239523
19000,Turkiye,2026,-247.362,-247.36169013025759
19001,Turkiye,2027,-219.74,-219.73885289865103
19002,Turkiye,2028,-197.937,-197.95372886678945
19003,Turkiye,2029,-167.197,-167.1885342275348
19004,Turkiye,2030,-131.282,-131.28798343736133
19005,Turkiye,2031,-97.612,-97.61377849756958
19006,Turkiye,2032,-73.609,-73.61660212468716
19007,Turkiye,2033,-64.415,-64.41727900346996
19008,Turkiye,2034,-60.61,-60.61081123395755
19009,Turkiye,2035,-59.259,-59.265783458587585
19010,Turkiye,2036,-59.352,-59.349355875000825
19011,Turkiye,2037,-59.882,-59.88780435825484
19012,Turkiye,2038,-59.996,-60.0018284248854
19013,Turkiye,2039,-59.996,-60.00387333873318
19014,Turkiye,2040,-59.996,-60.00292453243831
19015,Turkiye,2041,-59.996,-59.98597528336351
19016,Turkiye,2042,-59.996,-60.00503301640137
19017,Turkiye,2043,-59.996,-59.99563628806524
19018,Turkiye,2044,-59.996,-59.99910688980026
19019,Turkiye,2045,-59.996,-59.99813918264055
19020,Turkiye,2046,-59.996,-59.999730044152635
19021,Turkiye,2047,-59.996,-59.9981878250159
19022,Turkiye,2048,-59.996,-60.000220117346494
19023,Turkiye,2049,-59.996,-60.001235326223444
19024,Turkiye,2050,-59.996,-60.00125622166253
19025,Turkmenistan,2021,-4.503,-4.510911967333671
19026,Turkmenistan,2022,-4.0,-3.998785726430397
19027,Turkmenistan,2023,-4.0,-4.003908186212371
19028,Turkmenistan,2024,-4.0,-3.9990088288333223
19029,Turkmenistan,2025,-4.0,-3.9980852953406276
19030,Turkmenistan,2026,-4.0,-4.008711677966269
19031,Turkmenistan,2027,-4.0,-4.000611312455025
19032,Turkmenistan,2028,-4.0,-3.99317007783602
19033,Turkmenistan,2029,-4.0,-4.0101547718687565
19034,Turkmenistan,2030,-4.0,-4.000121000671206
19035,Turkmenistan,2031,-4.0,-3.9970775352657566
19036,Turkmenistan,2032,-4.0,-4.002013673795553
19037,Turkmenistan,2033,-4.0,-4.008945632503612
19038,Turkmenistan,2034,-4.0,-3.9968722358431115
19039,Turkmenistan,2035,-4.0,-4.002808481581519
19040,Turkmenistan,2036,-4.0,-3.999759828068996
19041,Turkmenistan,2037,-4.0,-3.9997246546145715
19042,Turkmenistan,2038,-4.0,-4.010697468675349
19043,Turkmenistan,2039,-4.0,-4.005683883597467
19044,Turkmenistan,2040,-4.0,-3.995672175742888
19045,Turkmenistan,2041,-4.0,-3.992666372725797
19046,Turkmenistan,2042,-4.0,-3.999667640507447
19047,Turkmenistan,2043,-4.0,-4.007228772378594
19048,Turkmenistan,2044,-4.0,-4.0036701251432625
19049,Turkmenistan,2045,-4.0,-4.001678363325715
19050,Turkmenistan,2046,-4.0,-3.998695459138704
19051,Turkmenistan,2047,-4.0,-4.012739064455701
19052,Turkmenistan,2048,-4.0,-3.993251938706029
19053,Turkmenistan,2049,-4.0,-3.991901326927461
19054,Turkmenistan,2050,-4.0,-4.009984378080668
19055,Turks and Caicos Islands,2021,0.682,0.6819951417159662
19056,Turks and Caicos Islands,2022,0.2,0.1963873309274048
19057,Turks and Caicos Islands,2023,0.2,0.19239126015259345
19058,Turks and Caicos Islands,2024,0.2,0.19589810801942587
19059,Turks and Caicos Islands,2025,0.2,0.1952484271313107
19060,Turks and Caicos Islands,2026,0.2,0.20213746756887477
19061,Turks and Caicos Islands,2027,0.2,0.19909124388442692
19062,Turks and Caicos Islands,2028,0.2,0.18370432627894678
19063,Turks and Caicos Islands,2029,0.2,0.20761017286200859
19064,Turks and Caicos Islands,2030,0.2,0.19183380836145011
19065,Turks and Caicos Islands,2031,0.2,0.19478636984961487
19066,Turks and Caicos Islands,2032,0.2,0.2034376277372841
19067,Turks and Caicos Islands,2033,0.2,0.19856730905333259
19068,Turks and Caicos Islands,2034,0.2,0.19570792341395912
19069,Turks and Caicos Islands,2035,0.2,0.20583822958377812
19070,Turks and Caicos Islands,2036,0.2,0.19099388843613888
19071,Turks and Caicos Islands,2037,0.2,0.2010776741334741
19072,Turks and Caicos Islands,2038,0.2,0.1977583071722461
19073,Turks and Caicos Islands,2039,0.2,0.19576490047596407
19074,Turks and Caicos Islands,2040,0.2,0.2037608132059026
19075,Turks and Caicos Islands,2041,0.2,0.189766001588002
19076,Turks and Caicos Islands,2042,0.2,0.20176540905146162
19077,Turks and Caicos Islands,2043,0.2,0.19779657385520028
19078,Turks and Caicos Islands,2044,0.2,0.20285026487847843
19079,Turks and Caicos Islands,2045,0.2,0.17892788534441348
19080,Turks and Caicos Islands,2046,0.2,0.21097661380075156
19081,Turks and Caicos Islands,2047,0.2,0.20243895003972778
19082,Turks and Caicos Islands,2048,0.2,0.1949960910732598
19083,Turks and Caicos Islands,2049,0.2,0.19396691115269707
19084,Turks and Caicos Islands,2050,0.2,0.19593537589400217
19085,Tuvalu,2021,-0.015,-0.02282268583380615
19086,Tuvalu,2022,-0.06,-0.061681856498247804
19087,Tuvalu,2023,-0.06,-0.06610090461949841
19088,Tuvalu,2024,-0.06,-0.05890032938057973
19089,Tuvalu,2025,-0.06,-0.05013631432250116
19090,Tuvalu,2026,-0.06,-0.07105348860520619
19091,Tuvalu,2027,-0.06,-0.06453530326277127
19092,Tuvalu,2028,-0.06,-0.05108373239646024
19093,Tuvalu,2029,-0.06,-0.059436679291107235
19094,Tuvalu,2030,-0.06,-0.0667029340840167
19095,Tuvalu,2031,-0.06,-0.05770518081242596
19096,Tuvalu,2032,-0.06,-0.0590779454761007
19097,Tuvalu,2033,-0.06,-0.060393284029960616
19098,Tuvalu,2034,-0.06,-0.0666190849269073
19099,Tuvalu,2035,-0.06,-0.05948940373040767
19100,Tuvalu,2036,-0.06,-0.05212857330598674
19101,Tuvalu,2037,-0.06,-0.06056824414004796
19102,Tuvalu,2038,-0.06,-0.06634848666587162
19103,Tuvalu,2039,-0.06,-0.05700405424020382
19104,Tuvalu,2040,-0.06,-0.06702657466985085
19105,Tuvalu,2041,-0.06,-0.05474402776312554
19106,Tuvalu,2042,-0.06,-0.05867905608201259
19107,Tuvalu,2043,-0.06,-0.06174270924777058
19108,Tuvalu,2044,-0.06,-0.062013163053849456
19109,Tuvalu,2045,-0.06,-0.056376385613122866
19110,Tuvalu,2046,-0.06,-0.06970132812061644
19111,Tuvalu,2047,-0.06,-0.05769160395969259
19112,Tuvalu,2048,-0.06,-0.048453678000287374
19113,Tuvalu,2049,-0.06,-0.07255643972837811
19114,Tuvalu,2050,-0.06,-0.05257756874501802
19115,Uganda,2021,43.465,43.46168799263801
19116,Uganda,2022,-118.846,-118.84417778110446
19117,Uganda,2023,-126.181,-126.19081940934048
19118,Uganda,2024,-116.348,-116.34822872199089
19119,Uganda,2025,-100.857,-100.85214801427686
19120,Uganda,2026,-84.07,-84.06662843528558
19121,Uganda,2027,-63.951,-63.96896962142488
19122,Uganda,2028,-57.168,-57.16139156089863
19123,Uganda,2029,-52.184,-52.18996308415169
19124,Uganda,2030,-47.979,-47.973966871364034
19125,Uganda,2031,-44.42,-44.43242251184798
19126,Uganda,2032,-41.372,-41.37697362876045
19127,Uganda,2033,-38.649,-38.64599938483759
19128,Uganda,2034,-35.95,-35.95100894292957
19129,Uganda,2035,-33.474,-33.48044734403461
19130,Uganda,2036,-31.485,-31.4890301336625
19131,Uganda,2037,-30.25,-30.241028485381246
19132,Uganda,2038,-29.906,-29.911511799968903
19133,Uganda,2039,-29.831,-29.83910817554192
19134,Uganda,2040,-29.856,-29.853130443379126
19135,Uganda,2041,-29.927,-29.93218259897482
19136,Uganda,2042,-29.988,-29.99822512736565
19137,Uganda,2043,-29.997,-29.992265835096315
19138,Uganda,2044,-29.997,-29.996307554747723
19139,Uganda,2045,-29.997,-30.00134137854186
19140,Uganda,2046,-29.998,-30.002953267722532
19141,Uganda,2047,-29.998,-29.99444244843071
19142,Uganda,2048,-29.998,-30.00249413693422
19143,Uganda,2049,-29.998,-29.994560834442257
19144,Uganda,2050,-29.998,-30.009055133864383
19145,Ukraine,2021,0.831,0.8304430437194589
19146,Ukraine,2022,-6673.58,-6673.637568873366
19147,Ukraine,2023,1784.718,1784.739818500285
19148,Ukraine,2024,1339.538,1339.548129138497
19149,Ukraine,2025,894.358,894.3543270230215
19150,Ukraine,2026,337.884,337.8936153334489
19151,Ukraine,2027,115.295,115.28651251580649
19152,Ukraine,2028,3.888,3.8897499794377226
