,LocTypeID,LocTypeName,Location,Time,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,NetMigrations,War_Deaths,Foreign_Invasion_War,Civil_War,Inter_country_War,Imperial_Invasion_War
269,2,Geographic region,Asia & Oceania,2003,3884310.944,1981677.478,1902633.466,123.8479,104.1545,25.7177,50021.413,12.876,48367.192,1.245,55.6745,77206.706,9326.679,19.873,2.4428,1.0684,26.919,109.7,27185.293,14889.691,12295.602,6.997,68.9269,66.8121,71.1748,58.8677,56.6202,61.2595,15.4424,14.0862,16.724,7.1152,6.3115,7.6922,3525.208,45.5674,74434.212,4580.717,-1654.305,75828,0,5,1,0
270,2,Geographic region,Asia & Oceania,2003,32756.468,16426.107,16330.362,3.8588,100.5863,30.2995,363.21,11.115,525.098,1.603,43.2406,585.252,45.337,17.91,2.4447,1.1301,29.21,106.5,222.042,118.011,104.031,6.795,75.8341,73.2734,78.4545,63.4672,60.9682,66.0074,18.6064,16.8611,20.2142,8.6276,7.5177,9.3722,13.434,22.9955,574.304,17.018,161.914,88090.5,0,7,1,0
271,2,Geographic region,Asia & Oceania,2004,3932421.014,2006207.417,1926213.596,125.3819,104.1529,25.9789,49748.924,12.647,47852.947,1.217,56.9554,77313.682,8613.898,19.655,2.4236,1.0621,27.008,109.8,27564.758,15102.722,12462.036,7.008,69.1634,67.0336,71.4272,58.9541,56.7081,61.3423,15.5055,14.1379,16.8005,7.1563,6.3374,7.7469,3387.725,43.777,74628.21,4407.057,-1896.061,70626.5,0,6,1,0
272,2,Geographic region,Asia & Oceania,2004,33278.446,16690.108,16588.338,3.9203,100.6135,30.4567,369.803,11.136,518.858,1.559,44.461,594.568,45.753,17.905,2.4552,1.1353,29.287,106.5,224.765,119.575,105.19,6.769,76.0241,73.4813,78.6246,63.6357,61.154,66.157,18.749,17.0267,20.337,8.7211,7.6083,9.4743,13.486,22.7214,583.544,17.044,149.183,168470,0,5,1,0
273,2,Geographic region,Asia & Oceania,2005,3980365.939,2030694.172,1949671.766,126.9106,104.1557,26.2323,49399.422,12.408,48036.903,1.207,57.4273,77046.531,7644.009,19.353,2.3934,1.0535,27.16,109.9,27647.109,15199.131,12447.978,6.945,69.615,67.4229,71.9519,59.1677,56.8681,61.6187,15.5662,14.1791,16.8842,7.1713,6.3389,7.7762,3223.679,41.7672,74477.492,4166.602,-1362.498,1042,1,3,0,0
274,2,Geographic region,Asia & Oceania,2005,33813.026,16960.802,16852.225,3.9833,100.6443,30.5886,383.589,11.371,550.303,1.628,42.5766,608.049,46.289,18.025,2.4837,1.1486,29.371,106.5,224.46,119.109,105.351,6.654,76.3515,73.8497,78.9037,63.946,61.5,66.4252,19.0763,17.4046,20.6127,8.9252,7.8773,9.6317,13.624,22.4688,596.862,17.151,166.854,2199,1,5,1,0
275,2,Geographic region,Asia & Oceania,2006,4028347.034,2055288.018,1973059.015,128.4404,104.1676,26.4912,49461.554,12.276,47925.287,1.19,58.2477,77192.23,7254.503,19.158,2.3727,1.0491,27.256,109.8,27730.676,15286.849,12443.827,6.882,70.0502,67.7985,72.4539,59.3789,57.0347,61.879,15.673,14.2748,17.0015,7.236,6.3998,7.8445,3075.785,39.8154,74721.69,3950.983,-1536.326,23719,0,7,1,0
276,2,Geographic region,Asia & Oceania,2006,34395.528,17257.21,17138.319,4.0519,100.6937,30.6809,391.481,11.417,614.701,1.787,38.7883,621.621,46.953,18.129,2.5075,1.1596,29.438,106.5,230.14,121.514,108.626,6.712,76.4643,74.0602,78.9159,64.0099,61.6677,66.3828,19.1048,17.4735,20.6137,8.9089,7.8603,9.6362,13.61,21.9569,610.412,17.099,223.269,2010,0,6,0,0
277,2,Geographic region,Asia & Oceania,2007,4076071.75,2079805.745,1996266.005,129.9621,104.1848,26.7579,49752.117,12.201,47524.146,1.166,59.4466,77844.705,7172.262,19.091,2.3641,1.0487,27.286,109.8,28092.588,15519.075,12573.513,6.89,70.3458,68.0539,72.7976,59.4782,57.0996,62.0199,15.7144,14.2957,17.0667,7.2577,6.4094,7.8792,2957.313,38.0163,75451.219,3776.455,-2228.125,2652,0,7,0,0
278,2,Geographic region,Asia & Oceania,2007,35043.841,17589.835,17454.006,4.1283,100.7782,30.728,411.74,11.792,681.924,1.946,35.6191,648.94,48.459,18.586,2.5787,1.1932,29.487,106.5,237.2,125.17,112.03,6.794,76.4922,74.1377,78.9051,63.9651,61.6599,66.3146,19.1115,17.5145,20.6046,8.9197,7.9137,9.6326,13.568,20.9961,637.721,17.096,270.251,5774,0,6,0,0
279,2,Geographic region,Asia & Oceania,2008,4123883.055,2104330.248,2019552.808,131.4865,104.1978,27.0313,49744.257,12.059,48098.465,1.166,59.4466,78388.137,7322.483,19.003,2.3539,1.0459,27.319,109.8,28643.88,15797.529,12846.351,6.944,70.5111,68.2299,72.9483,59.5093,57.1507,62.0256,15.7529,14.3404,17.098,7.2827,6.4423,7.8987,2850.734,36.3798,76068.773,3641.824,-1646.146,3991,0,7,0,0
280,2,Geographic region,Asia & Oceania,2008,35744.784,17950.754,17794.03,4.2109,100.8808,30.7356,422.46,11.867,719.962,2.014,34.4164,663.498,49.575,18.637,2.5887,1.201,29.519,106.5,241.038,127.503,113.535,6.77,76.7775,74.3806,79.248,64.1708,61.8442,66.5543,19.1624,17.5982,20.6356,8.8793,7.8991,9.5888,13.537,20.4676,652.276,16.98,297.619,4135,0,7,0,0
281,2,Geographic region,Asia & Oceania,2009,4172450.399,2129143.146,2043307.253,133.035,104.2008,27.3111,50115.892,12.009,49036.223,1.175,58.9912,78794.505,6929.622,18.881,2.3412,1.0449,27.371,109.8,28678.613,15856.544,12822.069,6.872,70.9919,68.6586,73.4862,59.7559,57.356,62.3166,15.8692,14.4469,17.2226,7.3551,6.5118,7.9733,2729.855,34.662,76558.603,3453.549,-1079.958,4478,0,4,0,0
282,2,Geographic region,Asia & Oceania,2009,36448.274,18310.012,18138.262,4.2937,100.9469,30.74,423.89,11.671,687.017,1.885,36.7717,665.213,49.099,18.316,2.542,1.1796,29.55,106.5,241.323,128.403,112.92,6.645,77.042,74.6291,79.5313,64.4247,62.0769,66.8329,19.4483,17.8723,20.9353,9.1137,8.1403,9.8205,13.482,20.2926,654.022,16.938,263.269,2033,0,3,0,0
283,2,Geographic region,Asia & Oceania,2010,4221171.012,2153888.758,2067282.253,134.5884,104.1894,27.6054,49642.523,11.758,48405.001,1.147,60.4313,78542.765,6768.91,18.604,2.3094,1.0341,27.363,109.8,28900.242,15972.716,12927.526,6.846,71.3472,69.0068,73.8454,59.9409,57.5406,62.498,15.9665,14.547,17.3149,7.4034,6.5646,8.0189,2610.743,33.218,76395.146,3289.663,-1237.569,1459,0,3,0,0
284,2,Geographic region,Asia & Oceania,2010,37102.764,18638.904,18463.859,4.3708,100.948,30.7898,430.458,11.631,621.963,1.676,41.3572,673.568,49.572,18.2,2.5248,1.1732,29.583,106.5,243.11,129.043,114.067,6.569,77.361,75.0121,79.7786,64.6959,62.4252,67.0181,19.6194,18.0968,21.0542,9.1895,8.2323,9.8946,13.444,19.9892,662.37,16.81,191.63,291,0,3,0,0
285,2,Geographic region,Asia & Oceania,2011,4269623.979,2178413.68,2091210.298,136.1333,104.17,27.91,49282.335,11.541,48500.934,1.136,61.0165,78457.893,6467.993,18.374,2.2877,1.0282,27.391,109.6,29175.558,16119.546,13056.012,6.833,71.6749,69.3251,74.18,60.1027,57.704,62.6537,16.06,14.6417,17.405,7.4594,6.6231,8.0732,2495.112,31.7879,76393.198,3132.985,-781.368,493,0,3,0,0
286,2,Geographic region,Asia & Oceania,2011,37730.132,18950.82,18779.313,4.4447,100.9133,30.873,425.849,11.318,632.775,1.677,41.3326,674.887,49.021,17.936,2.4899,1.1585,29.602,106.5,249.038,132.718,116.32,6.618,77.4843,75.0912,79.9669,64.7621,62.4436,67.1536,19.6443,18.1345,21.0829,9.1807,8.2539,9.8755,13.24,19.6412,663.83,16.53,206.999,662,0,2,0,0
287,2,Geographic region,Asia & Oceania,2012,4318321.904,2203086.129,2115235.775,137.686,104.1532,28.2075,50530.941,11.698,48894.916,1.132,61.2321,79926.263,6334.588,18.503,2.3146,1.0437,27.419,109.6,29395.322,16271.42,13123.902,6.805,72.0416,69.6549,74.586,60.3045,57.879,62.8834,16.2066,14.7679,17.5711,7.5508,6.6971,8.1797,2403.802,30.1365,77920.676,3009.89,-1636.02,2369.75,0,2,1,0
288,2,Geographic region,Asia & Oceania,2012,38383.408,19275.003,19108.405,4.5217,100.8719,30.9483,431.566,11.278,673.777,1.755,39.4956,684.448,49.091,17.887,2.4849,1.1574,29.621,106.5,252.882,134.213,118.669,6.609,77.6902,75.3561,80.1076,64.9143,62.6532,67.2427,19.731,18.297,21.0972,9.2019,8.3255,9.8655,13.001,19.0343,673.55,16.272,242.348,4656,1,2,0,0
289,2,Geographic region,Asia & Oceania,2013,4366453.707,2227449.601,2139004.107,139.2206,104.1349,28.4994,49174.405,11.26,47368.691,1.085,63.8845,78750.481,6239.117,18.033,2.2709,1.0278,27.435,109.4,29576.076,16379.083,13196.993,6.773,72.3901,69.9825,74.9535,60.5247,58.0887,63.1103,16.3587,14.9077,17.7325,7.647,6.7825,8.2839,2289.343,29.0087,76838.948,2865.236,-1805.714,3115,1,4,0,0
290,2,Geographic region,Asia & Oceania,2013,39057.446,19607.509,19449.936,4.6011,100.8101,31.0187,430.858,11.066,674.297,1.726,40.1592,683.758,48.474,17.562,2.4384,1.136,29.641,106.7,252.9,135.598,117.302,6.496,77.9574,75.5607,80.4483,65.1568,62.8355,67.556,19.9935,18.4946,21.4343,9.4495,8.5501,10.1366,12.959,18.9427,672.885,16.158,243.557,5325,1,4,0,0
291,2,Geographic region,Asia & Oceania,2014,4413673.348,2251334.485,2162338.863,140.7262,104.1157,28.7967,48608.918,11.011,47070.59,1.066,65.0232,78329.553,6128.05,17.744,2.2553,1.0238,27.545,109.3,29720.635,16404.595,13316.04,6.733,72.7841,70.4111,75.298,60.7614,58.3715,63.2848,16.5154,15.0685,17.8792,7.7485,6.8792,8.3881,2160.825,27.5527,76514.301,2700.157,-1538.423,3032,1,3,0,0
292,2,Geographic region,Asia & Oceania,2014,39728.973,19935.66,19793.313,4.6802,100.7192,31.096,419.154,10.584,668.758,1.683,41.1852,679.089,46.054,17.148,2.378,1.109,29.693,106.5,259.935,138.893,121.042,6.564,77.9842,75.6426,80.4132,65.1502,62.8792,67.4933,19.9971,18.5846,21.351,9.4474,8.5824,10.1164,12.762,18.7572,668.363,15.896,249.748,3411,1,3,0,0
293,2,Geographic region,Asia & Oceania,2015,4459437.458,2274426.99,2185010.468,142.1854,104.0923,29.1079,46852.814,10.505,44457.631,0.997,69.5233,76786.394,5229.44,17.216,2.2091,1.006,27.745,109.1,29933.58,16490.64,13442.94,6.711,73.1205,70.7622,75.611,60.9783,58.6113,63.4688,16.6745,15.2233,18.0384,7.843,6.9635,8.4902,2044.103,26.55,75063.616,2548.602,-2395.443,2092,2,3,0,0
294,2,Geographic region,Asia & Oceania,2015,40403.283,20263.454,20139.829,4.7596,100.6138,31.1791,425.002,10.552,679.863,1.683,41.1852,689.408,44.479,17.117,2.3692,1.1067,29.75,106.6,264.406,141.919,122.487,6.565,78.1624,75.7477,80.6812,65.2608,62.9326,67.6758,20.0909,18.7064,21.426,9.471,8.6513,10.1143,12.505,18.1384,678.844,15.591,255.014,1592,2,3,0,0
295,2,Geographic region,Asia & Oceania,2016,4504153.488,2296827.138,2207326.351,143.6111,104.0547,29.4286,47086.954,10.451,44974.428,0.999,69.3841,77332.731,4993.525,17.164,2.2242,1.0157,27.97,109,30245.777,16672.817,13572.96,6.713,73.4446,71.0667,75.955,61.1619,58.7826,63.6642,16.8104,15.3354,18.197,7.9277,7.0306,8.5902,1952.994,25.2796,75673.133,2421.651,-2112.685,4070,2,4,0,0
296,2,Geographic region,Asia & Oceania,2016,41100.877,20603.64,20497.237,4.8418,100.5191,31.272,426.042,10.402,715.324,1.74,39.836,693.543,42.591,16.934,2.3389,1.0931,29.824,106.6,267.501,144.11,123.391,6.532,78.3537,75.9374,80.8769,65.398,63.07,67.8156,20.2142,18.8027,21.5839,9.5648,8.7207,10.2401,12.255,17.6517,683.165,15.263,289.328,54501,1,5,0,0
297,2,Geographic region,Asia & Oceania,2017,4548303.446,2318756.907,2229546.539,145.0188,104.0013,29.7552,45820.154,10.072,43325.488,0.953,72.7332,76590.579,4910.014,16.836,2.2013,1.0085,28.026,108.8,30770.425,17057.479,13712.946,6.764,73.681,71.2205,76.2926,61.2571,58.8023,63.853,16.8675,15.3237,18.3312,7.9564,7.0152,8.6608,1847.615,24.0897,75017.681,2278.639,-2494.717,73836,1,5,0,0
298,2,Geographic region,Asia & Oceania,2017,41816.926,20956.487,20860.439,4.9262,100.4604,31.3824,427.595,10.261,716.775,1.714,40.4403,698.565,42.091,16.763,2.3092,1.0795,29.85,106.7,270.97,145.804,125.166,6.502,78.5432,76.1733,81.0092,65.5518,63.266,67.917,20.3254,18.9499,21.6565,9.6518,8.8356,10.3061,12.126,17.3554,688.252,15.045,289.336,81125,2,6,0,0
299,2,Geographic region,Asia & Oceania,2018,4590021.502,2339332.414,2250689.088,146.3489,103.9385,30.1029,42450.635,9.248,40110.624,0.874,79.3075,73399.529,4742.341,15.991,2.1115,0.9704,28.071,108.4,30948.894,17068.921,13879.973,6.743,73.9909,71.5716,76.543,61.5051,59.0983,64.0338,17.0302,15.5188,18.4503,8.0533,7.149,8.7231,1746.73,23.6592,71913.619,2151.547,-2340.072,69396,4,6,0,0
300,2,Geographic region,Asia & Oceania,2018,42539.677,21317.593,21222.084,5.0113,100.45,31.5135,433.956,10.236,728.727,1.713,40.4639,705.22,41.801,16.634,2.2866,1.07,29.882,106.6,271.264,146.555,124.709,6.398,78.8271,76.4472,81.3037,65.7897,63.4947,68.1649,20.6055,19.2109,21.9574,9.8935,9.0614,10.5689,11.907,16.9232,695.035,14.726,294.873,56775,4,7,0,0
301,2,Geographic region,Asia & Oceania,2019,4628967.396,2358387.887,2270579.508,147.5907,103.8672,30.464,40247.154,8.693,37781.163,0.816,84.9445,71723.359,4595.232,15.492,2.0651,0.9513,28.124,108.2,31476.205,17344.672,14131.533,6.799,74.1876,71.7649,76.7423,61.6244,59.2216,64.1476,17.101,15.5864,18.5237,8.0886,7.1982,8.7489,1654.56,22.9952,70307.408,2035.015,-2466.035,35347,4,7,0,0
302,2,Geographic region,Asia & Oceania,2019,43278.15,21693,21585.149,5.0983,100.4997,31.6908,416.213,9.654,748.218,1.729,40.0895,697.137,41.26,16.17,2.2201,1.0397,29.923,106.6,280.924,151.784,129.14,6.516,78.7485,76.3421,81.2618,65.6674,63.3505,68.074,20.5706,19.2475,21.8546,9.8894,9.151,10.4897,11.602,16.6585,687.191,14.342,332.163,20378,4,7,1,0
303,2,Geographic region,Asia & Oceania,2020,4664324.075,2375345.664,2288978.411,148.718,103.7732,30.8321,35024.274,7.509,32932.196,0.706,98.1795,68800.003,4484.021,14.75,1.9836,0.9166,28.113,107.8,33775.729,18739.913,15035.816,7.241,73.7415,71.2565,76.3985,61.11,58.6491,63.7315,16.6789,15.0759,18.2205,7.8845,6.8911,8.6506,1565.535,22.624,67459.532,1922.837,-2092.203,10790,4,5,1,0
304,2,Geographic region,Asia & Oceania,2020,43933.425,22026.673,21906.753,5.1755,100.5474,31.9233,411.628,9.386,562.333,1.28,54.1521,690.029,40.75,15.734,2.1606,1.0138,29.93,106.6,278.401,148.148,130.253,6.348,79.4958,77.4161,81.6429,66.39,64.4065,68.4248,20.6066,19.3183,21.8593,9.8388,9.1289,10.4224,11.345,16.4109,680.299,14.005,150.802,8806,4,4,1,0
305,2,Geographic region,Africa,1960,284287.856,141648.18,142639.676,9.6202,99.3049,17.4566,6984.824,24.556,6768.849,2.381,29.1116,13537.719,2067.225,47.593,6.6743,2.0436,29.524,103.9,6552.895,3442.616,3110.279,23.037,41.4816,39.8999,43.1295,44.763,43.2224,46.3544,11.0726,10.6255,11.4715,4.8909,4.6985,5.0426,2133.693,158.6181,12068.599,3569.961,-216.054,137141,1,2,0,1
306,2,Geographic region,Africa,1961,291177.557,145072.446,146105.111,9.8534,99.2932,17.3643,7251.263,24.889,7010.554,2.408,28.7852,13863.632,2142.401,47.584,6.689,2.0671,29.511,103.9,6612.369,3478.473,3133.896,22.695,41.8692,40.2362,43.5734,44.8966,43.2848,46.564,11.1111,10.6601,11.5127,4.9065,4.7187,5.0541,2150.357,156.1882,12382.278,3593.269,-240.661,143332,0,3,1,2
307,2,Geographic region,Africa,1962,298334.053,148643.271,149690.783,10.0956,99.3002,17.2812,7534.684,25.241,7302.439,2.448,28.3148,14204.59,2220.621,47.586,6.7049,2.0861,29.5,103.9,6669.906,3495.418,3174.488,22.345,42.3208,40.8082,43.8886,45.1924,43.7545,46.6678,11.1451,10.7095,11.5313,4.9224,4.7417,5.0641,2172.139,153.9041,12709.061,3625.381,-232.303,26515,0,2,0,2
308,2,Geographic region,Africa,1963,305755.225,152354.424,153400.801,10.3467,99.3179,17.2054,7807.823,25.521,7539.904,2.466,28.1082,14531.456,2289.139,47.498,6.7112,2.1056,29.5,103.9,6723.633,3520.41,3203.223,21.977,42.7767,41.2961,44.3085,45.449,44.0695,46.8607,11.192,10.751,11.5828,4.9475,4.7601,5.0949,2189.644,151.5621,13024.884,3651.102,-267.866,10756,0,1,1,2
309,2,Geographic region,Africa,1964,313465.702,156213.228,157252.473,10.6076,99.3391,17.1397,8090.347,25.797,7881.049,2.514,27.5715,14863.738,2343.704,47.394,6.7146,2.1265,29.502,103.9,6773.391,3548.645,3224.746,21.597,43.2464,41.7487,44.7972,45.6926,44.2924,47.1268,11.2435,10.7897,11.6463,4.9708,4.7771,5.1234,2207.182,149.3413,13345.36,3676.123,-209.383,22434.5,1,4,1,3
310,2,Geographic region,Africa,1965,321446.986,160210.875,161236.111,10.8777,99.3641,17.081,8314.561,25.853,8081.519,2.514,27.5715,15201.638,2395.702,47.267,6.7132,2.1352,29.5,103.9,6887.077,3609.654,3277.423,21.414,43.4401,41.9293,45.006,45.7137,44.2894,47.1742,11.2665,10.8141,11.6683,4.9844,4.7926,5.1354,2230.532,147.5598,13667.394,3718.656,-232.989,22041.5,0,4,0,3
311,2,Geographic region,Africa,1966,329658.041,164310.857,165347.184,11.1556,99.3732,17.0123,8505.09,25.789,8340.593,2.53,27.3971,15559.453,2456.06,47.179,6.7156,2.1363,29.496,103.9,7054.363,3695.194,3359.169,21.39,43.433,41.9364,44.9841,45.634,44.2063,47.0992,11.2447,10.7997,11.6402,4.9787,4.7896,5.1271,2269.866,146.8077,13997.393,3788.14,-164.51,21134,0,6,0,3
312,2,Geographic region,Africa,1967,338159.594,168537.692,169621.902,11.4432,99.3608,16.9279,8763.848,25.907,8662.512,2.562,27.0549,15920.24,2495.456,47.063,6.716,2.1536,29.505,103.9,7156.392,3767.314,3389.078,21.156,43.6456,41.9889,45.3756,45.541,43.9072,47.2312,11.2492,10.778,11.6698,4.9786,4.7819,5.133,2283.463,144.3979,14348.103,3806.8,-101.329,36411.5,0,7,0,3
313,2,Geographic region,Africa,1968,346980.009,172921.524,174058.485,11.7417,99.3468,16.8499,9081.786,26.165,8978.319,2.588,26.7831,16291.829,2531.434,46.938,6.716,2.1696,29.53,104,7210.043,3792.479,3417.564,20.773,44.1023,42.4709,45.8015,45.827,44.2388,47.4647,11.3158,10.8371,11.7433,4.9931,4.7917,5.1509,2307.456,142.5702,14703.366,3838.241,-103.332,50172,0,6,0,3
314,2,Geographic region,Africa,1969,356070.247,177440.711,178629.536,12.0493,99.3345,16.7834,9361.223,26.279,9202.155,2.585,26.8142,16689.225,2627.942,46.851,6.7125,2.1785,29.525,104,7328.002,3856.223,3471.779,20.572,44.3156,42.6661,46.0343,45.8841,44.2678,47.5514,11.3276,10.8464,11.7577,4.9919,4.7922,5.1477,2337.427,141.0211,15079.75,3885.846,-159.188,50121.5,1,4,0,3
315,2,Geographic region,Africa,1970,365450.108,182099.528,183350.581,12.3668,99.3177,16.7228,9701.932,26.537,9557.568,2.615,26.5066,17086.274,2710.098,46.736,6.709,2.1911,29.54,104,7384.342,3873.567,3510.775,20.199,44.7834,43.2338,46.3886,46.2162,44.7373,47.731,11.3747,10.8989,11.7993,5.0075,4.8086,5.162,2362.85,139.2348,15459.446,3921.717,-144.394,23509.5,1,4,0,3
316,2,Geographic region,Africa,1971,375085.855,186907.774,188178.08,12.6928,99.3249,16.6669,10104.815,26.921,9713.925,2.59,26.7624,17528.004,2823.153,46.697,6.712,2.2122,29.536,104,7423.189,3890.584,3532.605,19.776,45.322,43.7981,46.8972,46.548,45.1001,48.0275,11.429,10.9416,11.8644,5.0282,4.8223,5.1875,2385.789,137.1493,15884.029,3947.55,-390.886,21579.5,1,7,0,3
317,2,Geographic region,Africa,1972,384930.392,191840.126,193090.266,13.026,99.3526,16.6142,10366.704,26.913,9975.149,2.592,26.7418,17938.848,2916.619,46.571,6.7104,2.2164,29.551,104,7572.144,3971.579,3600.565,19.658,45.4068,43.8589,47.0085,46.4846,45.0139,47.9882,11.4552,10.9625,11.8952,5.0464,4.8397,5.2052,2415.799,135.6122,16275.08,3995.394,-391.458,22167,1,4,0,3
318,2,Geographic region,Africa,1973,395212.021,196990.49,198221.531,13.3739,99.379,16.5708,10793.81,27.3,10588.11,2.679,25.8734,18341.064,2983.39,46.388,6.7025,2.2398,29.585,104,7547.254,3952.293,3594.961,19.088,46.1543,44.6581,47.6961,46.9747,45.5789,48.395,11.5514,11.056,11.9934,5.0864,4.88,5.2441,2424.312,133.0766,16671.194,3994.011,-205.669,17746.5,0,3,0,3
319,2,Geographic region,Africa,1974,406068.836,202443.528,203625.308,13.7413,99.4196,16.5377,11159.807,27.476,11125.521,2.74,25.2973,18817.423,3088.373,46.329,6.6973,2.2495,29.578,104,7657.616,4008.584,3649.032,18.853,46.4601,44.9762,47.9878,47.1863,45.7986,48.5973,11.5797,11.0717,12.0337,5.1098,4.897,5.2719,2465.729,132.0122,17117.923,4058.113,-34.257,19685.5,0,4,0,2
320,2,Geographic region,Africa,1975,417556.63,208219.735,209336.895,14.13,99.4663,16.5051,11600.075,27.784,11850.066,2.838,24.4238,19323.948,3174.192,46.283,6.6922,2.2663,29.579,104,7723.873,4047.779,3676.094,18.499,46.903,45.3931,48.4585,47.3796,45.9794,48.8034,11.6504,11.1293,12.1168,5.1476,4.9299,5.313,2485.462,129.6476,17609.542,4075.656,249.941,19701.5,2,5,0,0
321,2,Geographic region,Africa,1976,429572.939,214245.694,215327.245,14.5367,99.4977,16.4695,12108.525,28.185,12182.552,2.836,24.441,19818.048,3230.001,46.13,6.6798,2.2934,29.598,104,7709.523,4052.43,3657.093,17.945,47.6398,46.049,49.2833,47.7003,46.2157,49.2146,11.7638,11.2149,12.2572,5.2024,4.97,5.3792,2480.787,126.0676,18107.429,4047.53,74.108,31136.5,2,9,0,0
322,2,Geographic region,Africa,1977,441701.411,220326.309,221375.102,14.9471,99.5262,16.4434,12576.054,28.45,12074.392,2.734,25.3529,20339.63,3286.758,46.013,6.6713,2.312,29.62,104,7763.576,4088.523,3675.053,17.563,48.1637,46.5192,49.8652,47.9616,46.4208,49.536,11.8367,11.2675,12.3502,5.2412,5.0022,5.4227,2495.164,123.6134,18617.195,4061.748,-501.708,33437.5,4,9,1,0
323,2,Geographic region,Africa,1978,454462.679,226710.255,227752.424,15.3789,99.5424,16.431,13019.465,28.656,13448.144,2.959,23.425,20860.824,3333.964,45.915,6.6593,2.3264,29.659,104,7841.359,4139.229,3702.13,17.259,48.5646,46.8487,50.3454,48.1054,46.4782,49.7744,11.8803,11.2905,12.4136,5.2679,5.0182,5.4575,2511.585,121.3096,19126.062,4078.686,428.709,42742.5,4,9,2,0
324,2,Geographic region,Africa,1979,467975.884,233467.835,234508.049,15.8362,99.5564,16.4211,13546.448,28.941,13578.267,2.902,23.8852,21447.524,3400.178,45.822,6.6369,2.3386,29.668,103.9,7901.076,4168.69,3732.386,16.881,49.0955,47.3989,50.8533,48.3664,46.7788,49.9911,11.9433,11.3539,12.4759,5.2938,5.0425,5.4849,2525.045,118.661,19701.175,4089.848,31.767,33564,3,8,0,0
325,2,Geographic region,Africa,1980,481542.773,240359.042,241183.731,16.2953,99.6581,16.4123,13997.86,29.049,13555.51,2.815,24.6233,21983.903,3472.926,45.623,6.598,2.3412,29.668,103.9,7986.043,4215.775,3770.268,16.574,49.5116,47.7995,51.2853,48.5573,46.9574,50.1945,12.0006,11.4056,12.5385,5.3204,5.0654,5.5144,2542.067,116.4485,20224.908,4112.626,-442.361,38086,6,7,1,0
326,2,Geographic region,Africa,1981,495655.336,247452.278,248203.058,16.7729,99.6975,16.3979,14435.018,29.124,14669.616,2.96,23.4171,22490.282,3514.411,45.377,6.5558,2.3415,29.682,103.9,8055.264,4251.105,3804.159,16.253,49.9137,48.2095,51.6766,48.7387,47.1492,50.3623,12.0358,11.4481,12.566,5.3348,5.0849,5.5243,2550.357,114.1762,20723.311,4124.686,234.564,43049,5,9,0,0
327,2,Geographic region,Africa,1982,510540.229,254754.624,255785.604,17.2766,99.5969,16.3811,14913.536,29.211,15100.169,2.958,23.433,23060.01,3570.601,45.167,6.513,2.3429,29.688,103.9,8146.474,4304.909,3841.565,15.956,50.2819,48.5315,52.0932,48.8395,47.2059,50.5078,12.0744,11.4764,12.6142,5.3567,5.1007,5.5507,2557.408,111.6765,21285.837,4134.296,186.682,42662.5,2,10,0,0
328,2,Geographic region,Africa,1983,525335.031,261944.64,263390.391,17.7772,99.4511,16.3684,15023.34,28.578,14489.436,2.758,25.1322,23656.131,3657.261,45,6.4676,2.3,29.688,103.9,8632.791,4559.124,4073.667,16.422,49.5505,47.7923,51.3706,48.4768,46.8011,50.1897,11.9749,11.3767,12.5156,5.3406,5.0823,5.5367,2682.899,114.1012,21798.944,4379.917,-534,48115.5,3,12,1,0
329,2,Geographic region,Africa,1984,540182.783,269103.588,271079.195,18.2797,99.2712,16.3586,15378.767,28.46,15206.068,2.815,24.6233,24152.568,3701.869,44.697,6.4065,2.2897,29.696,103.9,8773.801,4643.191,4130.61,16.237,49.7051,47.8603,51.6162,48.3831,46.605,50.2015,11.9907,11.4007,12.5225,5.3526,5.1041,5.5405,2690.065,112.0122,22287.204,4391.066,-172.842,66926.5,2,10,0,0
330,2,Geographic region,Africa,1985,555652.63,276521.745,279130.885,18.8032,99.0653,16.3521,15822.958,28.469,15733.627,2.832,24.4755,24672.863,3784.298,44.392,6.3384,2.2805,29.684,103.9,8849.905,4679.326,4170.579,15.923,50.0863,48.251,51.9804,48.5243,46.7744,50.3044,12.0397,11.4485,12.5713,5.3812,5.1292,5.5718,2692.17,109.7754,22802.275,4388.455,-89.319,65433.5,2,8,1,0
331,2,Geographic region,Africa,1986,571646.426,284345.525,287300.9,19.3444,98.9713,16.3555,16269.877,28.457,16253.963,2.844,24.3723,25161.215,3820.548,44.008,6.2645,2.2721,29.701,103.9,8891.338,4698.371,4192.967,15.551,50.5501,48.7092,52.4417,48.6656,46.9218,50.429,12.0915,11.5014,12.6203,5.4075,5.1533,5.6,2677.601,106.9999,23296.984,4356.333,-15.862,68116.5,3,10,0,0
